İlan Oluşturma Tarihi,Net Metrekare,Ilce,Error,Fiyat Durumu,Kategorisi,Binanın Yaşı,Tipi,Tapu Durumu,Türü,Slug,Takas,url,Banyo Sayısı,__source_file,İlan Numarası,Isıtma Tipi,Baslik,Kullanım Durumu,Binanın Kat Sayısı,Fiyat,İlan Güncelleme Tarihi,Oda Sayısı,Site İçerisinde,Bulunduğu Kat,ParseStatus,Lokasyon,Krediye Uygunluk,Brüt Metrekare,Il,Ilce_sayfa,Mahalle,Yakin_Ulasim_Min_m,Yakin_Egitim_Min_m,Yakin_Market_Min_m,Yakininda_JSON,Ilan_Ozellikleri,Ilan_Ozellik_Sayisi,Bolge_1Y_Deger_Degisimi,Demo_Toplam_Nufus,Demo_Egitim_Durumu,Demo_Ortalama_Yas,Demo_Medeni_Hal,Demo_Sosyo_Ekonomik_Statu,Demo_Hane_Halki_Geliri,Demo_Hane_Halki_Geliri_TL
,110 m²,Kiraz,,Genel Fiyat,Satılık,21 Ve Üzeri,Köy Evi,Bilinmiyor,Konut,kiraz,,https://www.emlakjet.com/ilan/meta-dan-satilik-koy-icinde-mustakil-ev-dam-sondaj-suyu-arsasi-16183720,1,izmir_part2_10_20_pages5.csv,16183720.0,Sobalı,"Meta'dan Satılık Köy İçinde Müstakil Ev,dam,sondaj Suyu,arsası",Mülk Sahibi Oturuyor,1.0,3.400.000 TL,26 Mart 2026,2+2,Hayır,,OK,İzmir - Kiraz - Çömlekçi Mahallesi,Krediye Uygun Değil,120 m²,İzmir,Kiraz,Çömlekçi Mahallesi,1300.0,1300.0,1300.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":1300},{""name"":""Otobüs Durağı"",""distance_m"":2000}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":1300},{""name"":""Otobüs Durağı"",""distance_m"":2000}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":1300},{""name"":""Otobüs Durağı"",""distance_m"":2000}]}",,,,771 - Az yoğun,%50 İlkokul,42,%58 Evli,D,25.968 TL,25968.0
,115 m²,Konak,,Genel Fiyat,Satılık,21 Ve Üzeri,Daire,Kat Mülkiyeti,Konut,konak,Yok,https://www.emlakjet.com/ilan/hatay-necatibey-okulu-yakini-ara-kat-31-full-tadilatli-d-gazli-18992957,1,izmir_part2_10_20_pages5.csv,18992957.0,Kombi Doğalgaz,Hatay Necatibey Okulu Yakını Ara-kat 3+1 Full Tadilatlı D.gazlı,Boş,4.0,Anasayfa>Satılık Daire>İzmir Satılık Daire>Konak Satılık Daire>Murat Reis Mahallesi Satılık Daire>HATAY NECATİBEY OKULU YAKINI ARA-KAT 3+1 FULL TADİLATLI D.GAZLI,11 Şubat 2026,3+1,Hayır,2.Kat,OK,İzmir - Konak - Murat Reis Mahallesi,Krediye Uygun Değil,125 m²,İzmir,Konak,Murat Reis Mahallesi,110.0,110.0,110.0,"{""Ulaşım"":[{""name"":""Karantina Taksi Durağı"",""distance_m"":191},{""name"":""Hatay Taksi Durağı"",""distance_m"":257},{""name"":""Halil Fırat Paşa Otobüs Durağı"",""distance_m"":279},{""name"":""Necatibey İlkokulu"",""distance_m"":189},{""name"":""İzmir Konak Şehit Halisdemir Anaokulu"",""distance_m"":208},{""name"":""İzmir Konak Sevgi Anaokulu"",""distance_m"":208},{""name"":""Bim - Karantina Şubesi"",""distance_m"":110},{""name"":""Şok - Mithatpaşa İzmir Şubesi"",""distance_m"":178}],""Eğitim Kurumları"":[{""name"":""Karantina Taksi Durağı"",""distance_m"":191},{""name"":""Hatay Taksi Durağı"",""distance_m"":257},{""name"":""Halil Fırat Paşa Otobüs Durağı"",""distance_m"":279},{""name"":""Necatibey İlkokulu"",""distance_m"":189},{""name"":""İzmir Konak Şehit Halisdemir Anaokulu"",""distance_m"":208},{""name"":""İzmir Konak Sevgi Anaokulu"",""distance_m"":208},{""name"":""Bim - Karantina Şubesi"",""distance_m"":110},{""name"":""Şok - Mithatpaşa İzmir Şubesi"",""distance_m"":178}],""Marketler"":[{""name"":""Karantina Taksi Durağı"",""distance_m"":191},{""name"":""Hatay Taksi Durağı"",""distance_m"":257},{""name"":""Halil Fırat Paşa Otobüs Durağı"",""distance_m"":279},{""name"":""Necatibey İlkokulu"",""distance_m"":189},{""name"":""İzmir Konak Şehit Halisdemir Anaokulu"",""distance_m"":208},{""name"":""İzmir Konak Sevgi Anaokulu"",""distance_m"":208},{""name"":""Bim - Karantina Şubesi"",""distance_m"":110},{""name"":""Şok - Mithatpaşa İzmir Şubesi"",""distance_m"":178}]}",ADSL|Wi-Fi|Hilton Banyo|Seramik Zemin|Çelik Kapı|Vestiyer|Kartonpiyer|PVC Doğrama|Isı Yalıtımı|Isıcam|Ses Yalıtımı|Alışveriş Merkezi|Anayol|Metro,14.0,29.0,11.146 - Normal,%33 Üniversite ve Üstü,43,%43 Evli,C,,
,105 m²,Konak,,Genel Fiyat,Satılık,21 Ve Üzeri,Daire,Kat Mülkiyeti,Konut,konak,Yok,https://www.emlakjet.com/ilan/msg-den-goztepe-stadyum-yaninda-31-ara-kat-otoparkli-daire-18991815,1,izmir_part2_10_20_pages5.csv,18991815.0,Kombi Doğalgaz,"Msg'den Göztepe Stadyum Yanında 3+1 Ara Kat, Otoparklı Daire",Boş,4.0,5.500.000 TL,10 Şubat 2026,3+1,Hayır,1.Kat,OK,İzmir - Konak - Mehmet Ali Akman Mahallesi,Krediye Uygun Değil,110 m²,İzmir,Konak,Mehmet Ali Akman Mahallesi,60.0,60.0,60.0,"{""Ulaşım"":[{""name"":""Göztepe Stadı Otobüs Durağı"",""distance_m"":121},{""name"":""Göztepe Stadı Otobüs Durağı"",""distance_m"":139},{""name"":""Göztepe Stad Taksi Durağı"",""distance_m"":146},{""name"":""Güzelyalı Nene Hatun Kreş Ve Anaokulu Eğitim Merkezi"",""distance_m"":60},{""name"":""İzmir Demokrasi Üniversitesi (İZÜ)"",""distance_m"":132},{""name"":""İzmir Demokrasi Üniversitesi (İZÜ) Güzelyalı Sağlık Yerleşkesi"",""distance_m"":134},{""name"":""A - 101 Denizmen Konak Şubesi"",""distance_m"":131},{""name"":""A - 101"",""distance_m"":134}],""Eğitim Kurumları"":[{""name"":""Göztepe Stadı Otobüs Durağı"",""distance_m"":121},{""name"":""Göztepe Stadı Otobüs Durağı"",""distance_m"":139},{""name"":""Göztepe Stad Taksi Durağı"",""distance_m"":146},{""name"":""Güzelyalı Nene Hatun Kreş Ve Anaokulu Eğitim Merkezi"",""distance_m"":60},{""name"":""İzmir Demokrasi Üniversitesi (İZÜ)"",""distance_m"":132},{""name"":""İzmir Demokrasi Üniversitesi (İZÜ) Güzelyalı Sağlık Yerleşkesi"",""distance_m"":134},{""name"":""A - 101 Denizmen Konak Şubesi"",""distance_m"":131},{""name"":""A - 101"",""distance_m"":134}],""Marketler"":[{""name"":""Göztepe Stadı Otobüs Durağı"",""distance_m"":121},{""name"":""Göztepe Stadı Otobüs Durağı"",""distance_m"":139},{""name"":""Göztepe Stad Taksi Durağı"",""distance_m"":146},{""name"":""Güzelyalı Nene Hatun Kreş Ve Anaokulu Eğitim Merkezi"",""distance_m"":60},{""name"":""İzmir Demokrasi Üniversitesi (İZÜ)"",""distance_m"":132},{""name"":""İzmir Demokrasi Üniversitesi (İZÜ) Güzelyalı Sağlık Yerleşkesi"",""distance_m"":134},{""name"":""A - 101 Denizmen Konak Şubesi"",""distance_m"":131},{""name"":""A - 101"",""distance_m"":134}]}",Siding|Ses Yalıtımı|Alışveriş Merkezi|Anayol|Metro|Tramvay|Minibüs,7.0,35.0,6.518 - Normal,%46 Üniversite ve Üstü,44,%45 Evli,A,,
,120 m²,Konak,,Genel Fiyat,Satılık,4,Daire,Kat İrtifakı,Konut,konak,Yok,https://www.emlakjet.com/ilan/tarihi-asansor-yakini-31-full-deniz-manzarali-bahceli-satilik-18990691,2,izmir_part2_10_20_pages5.csv,18990691.0,Kombi Doğalgaz,Tarihi Asansör Yakını 3+1 Full Deniz Manzaralı + Bahçeli Satılık,Boş,5.0,8.975.000 TL,10 Şubat 2026,3+1,Hayır,Bahçe Katı,OK,İzmir - Konak - Akın Simav Mahallesi,Krediye Uygun,150 m²,İzmir,Konak,Akın Simav Mahallesi,83.0,83.0,83.0,"{""Ulaşım"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":111},{""name"":""Yalı Otobüs Durağı"",""distance_m"":246},{""name"":""Asansör Otobüs Durağı"",""distance_m"":249},{""name"":""Özel Deniz Anaokulu"",""distance_m"":212},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":217},{""name"":""Kemal Reis İlkokulu"",""distance_m"":259},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":83},{""name"":""Şok - İzmir Konak Turgut Reis Mağazası"",""distance_m"":86}],""Eğitim Kurumları"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":111},{""name"":""Yalı Otobüs Durağı"",""distance_m"":246},{""name"":""Asansör Otobüs Durağı"",""distance_m"":249},{""name"":""Özel Deniz Anaokulu"",""distance_m"":212},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":217},{""name"":""Kemal Reis İlkokulu"",""distance_m"":259},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":83},{""name"":""Şok - İzmir Konak Turgut Reis Mağazası"",""distance_m"":86}],""Marketler"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":111},{""name"":""Yalı Otobüs Durağı"",""distance_m"":246},{""name"":""Asansör Otobüs Durağı"",""distance_m"":249},{""name"":""Özel Deniz Anaokulu"",""distance_m"":212},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":217},{""name"":""Kemal Reis İlkokulu"",""distance_m"":259},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":83},{""name"":""Şok - İzmir Konak Turgut Reis Mağazası"",""distance_m"":86}]}",ADSL|Hilton Banyo|Seramik Zemin|Çelik Kapı|Kartonpiyer|PVC Doğrama|Isı Yalıtımı|Isıcam|Ses Yalıtımı|Alışveriş Merkezi|Anayol|Havaalanı|Tramvay,13.0,32.0,3.743 - Az yoğun,%38 Üniversite ve Üstü,43,%43 Evli,B,,
,110 m²,Konak,,Genel Fiyat,Satılık,11-15,Daire,Kat İrtifakı,Konut,konak,,https://www.emlakjet.com/ilan/konak-halil-rifat-pasa-caddesi-nde-31-satilik-dublex-18990559,1,izmir_part2_10_20_pages5.csv,18990559.0,Yerden Isıtma,Konak Halil Rıfat Paşa Caddesi'nde 3+1 Satılık Dublex,Mülk Sahibi Oturuyor,5.0,9.490.000 TL,10 Şubat 2026,3+1,Hayır,4.Kat,OK,İzmir - Konak - Akın Simav Mahallesi,Krediye Uygun,134 m²,İzmir,Konak,Akın Simav Mahallesi,106.0,106.0,106.0,"{""Ulaşım"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":112},{""name"":""Asansör Otobüs Durağı"",""distance_m"":233},{""name"":""Murat Reis Taksi Durağı"",""distance_m"":275},{""name"":""Özel Deniz Anaokulu"",""distance_m"":230},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":241},{""name"":""Kemal Reis İlkokulu"",""distance_m"":245},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":106},{""name"":""Şok - İzmir Konak Turgut Reis Mağazası"",""distance_m"":133}],""Eğitim Kurumları"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":112},{""name"":""Asansör Otobüs Durağı"",""distance_m"":233},{""name"":""Murat Reis Taksi Durağı"",""distance_m"":275},{""name"":""Özel Deniz Anaokulu"",""distance_m"":230},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":241},{""name"":""Kemal Reis İlkokulu"",""distance_m"":245},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":106},{""name"":""Şok - İzmir Konak Turgut Reis Mağazası"",""distance_m"":133}],""Marketler"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":112},{""name"":""Asansör Otobüs Durağı"",""distance_m"":233},{""name"":""Murat Reis Taksi Durağı"",""distance_m"":275},{""name"":""Özel Deniz Anaokulu"",""distance_m"":230},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":241},{""name"":""Kemal Reis İlkokulu"",""distance_m"":245},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":106},{""name"":""Şok - İzmir Konak Turgut Reis Mağazası"",""distance_m"":133}]}",Fiber|Hilton Banyo|Duşakabinli|Alaturka Tuvalet|Seramik Zemin|Saten Boya|Çelik Kapı|Vestiyer|Laminant|Kartonpiyer|Spot Işık|Parke,12.0,32.0,3.743 - Az yoğun,%38 Üniversite ve Üstü,43,%43 Evli,B,,
,120 m²,Konak,,Genel Fiyat,Satılık,21 Ve Üzeri,Daire,Kat Mülkiyeti,Konut,konak,,https://www.emlakjet.com/ilan/metro-yakini-31-125m3-temiz-bakimli-arakat-daire-18989310,1,izmir_part2_10_20_pages5.csv,18989310.0,Kombi Doğalgaz,Metro Yakını 3+1 125m3 Temiz Bakımlı Arakat Daire,Boş,4.0,4.250.000 TL,10 Şubat 2026,3+1,Hayır,3.Kat,OK,İzmir - Konak - Kılıç Reis Mahallesi,Krediye Uygun,125 m²,İzmir,Konak,Kılıç Reis Mahallesi,100.0,100.0,100.0,"{""Ulaşım"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":213},{""name"":""Murat Reis Taksi Durağı"",""distance_m"":215},{""name"":""Asansör Otobüs Durağı"",""distance_m"":218},{""name"":""İzmir Kreş Etüt Eğitim Merkezi"",""distance_m"":151},{""name"":""Özel Düş Sokağı Anaokulu"",""distance_m"":230},{""name"":""Kemal Reis İlkokulu"",""distance_m"":232},{""name"":""A - 101"",""distance_m"":100},{""name"":""A - 101 - Muratreis Hatay İzmir Şubesi"",""distance_m"":208}],""Eğitim Kurumları"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":213},{""name"":""Murat Reis Taksi Durağı"",""distance_m"":215},{""name"":""Asansör Otobüs Durağı"",""distance_m"":218},{""name"":""İzmir Kreş Etüt Eğitim Merkezi"",""distance_m"":151},{""name"":""Özel Düş Sokağı Anaokulu"",""distance_m"":230},{""name"":""Kemal Reis İlkokulu"",""distance_m"":232},{""name"":""A - 101"",""distance_m"":100},{""name"":""A - 101 - Muratreis Hatay İzmir Şubesi"",""distance_m"":208}],""Marketler"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":213},{""name"":""Murat Reis Taksi Durağı"",""distance_m"":215},{""name"":""Asansör Otobüs Durağı"",""distance_m"":218},{""name"":""İzmir Kreş Etüt Eğitim Merkezi"",""distance_m"":151},{""name"":""Özel Düş Sokağı Anaokulu"",""distance_m"":230},{""name"":""Kemal Reis İlkokulu"",""distance_m"":232},{""name"":""A - 101"",""distance_m"":100},{""name"":""A - 101 - Muratreis Hatay İzmir Şubesi"",""distance_m"":208}]}",,,23.0,6.692 - Normal,%30 Üniversite ve Üstü,43,%40 Evli,C,,
,100 m²,Konak,,Genel Fiyat,Satılık,21 Ve Üzeri,Daire,Kat Mülkiyeti,Konut,konak,Yok,https://www.emlakjet.com/ilan/guzelyalinin-merkezinde-dogal-gazli-bahceli-cadde-ve-deniz-yakini-18989016,1,izmir_part2_10_20_pages5.csv,18989016.0,Kombi Doğalgaz,Güzelyalının Merkezinde Doğal Gazlı Bahçeli Cadde Ve Deniz Yakını,Boş,4.0,5.300.000 TL,10 Şubat 2026,2+1,Hayır,Yüksek Giriş,OK,İzmir - Konak - Güzelyalı Mahallesi,Krediye Uygun,110 m²,İzmir,Konak,Güzelyalı Mahallesi,44.0,44.0,44.0,"{""Ulaşım"":[{""name"":""Faik Bey Otobüs Durağı"",""distance_m"":44},{""name"":""Otobüs Durağı"",""distance_m"":73},{""name"":""Güzelyalı Tramvay İstasyonu"",""distance_m"":194},{""name"":""Özel İzmir Göztepe Çocuk Evi"",""distance_m"":92},{""name"":""Müdafaa İ Hukuk İlkokulu"",""distance_m"":144},{""name"":""Özel Günışığı Gündüz Bakımevi ( ASPB )"",""distance_m"":221},{""name"":""Fiskobirlik - Fabrika Satış Mağazası"",""distance_m"":165},{""name"":""Bim - Güzelyalı Şubesi"",""distance_m"":168}],""Eğitim Kurumları"":[{""name"":""Faik Bey Otobüs Durağı"",""distance_m"":44},{""name"":""Otobüs Durağı"",""distance_m"":73},{""name"":""Güzelyalı Tramvay İstasyonu"",""distance_m"":194},{""name"":""Özel İzmir Göztepe Çocuk Evi"",""distance_m"":92},{""name"":""Müdafaa İ Hukuk İlkokulu"",""distance_m"":144},{""name"":""Özel Günışığı Gündüz Bakımevi ( ASPB )"",""distance_m"":221},{""name"":""Fiskobirlik - Fabrika Satış Mağazası"",""distance_m"":165},{""name"":""Bim - Güzelyalı Şubesi"",""distance_m"":168}],""Marketler"":[{""name"":""Faik Bey Otobüs Durağı"",""distance_m"":44},{""name"":""Otobüs Durağı"",""distance_m"":73},{""name"":""Güzelyalı Tramvay İstasyonu"",""distance_m"":194},{""name"":""Özel İzmir Göztepe Çocuk Evi"",""distance_m"":92},{""name"":""Müdafaa İ Hukuk İlkokulu"",""distance_m"":144},{""name"":""Özel Günışığı Gündüz Bakımevi ( ASPB )"",""distance_m"":221},{""name"":""Fiskobirlik - Fabrika Satış Mağazası"",""distance_m"":165},{""name"":""Bim - Güzelyalı Şubesi"",""distance_m"":168}]}",ADSL|Wi-Fi|Fiber|Hilton Banyo|Duşakabinli|Sıcak Su|Gömme Dolap|Seramik Zemin|Saten Boya|Laminant|Yüksek Tavan|Kartonpiyer|Spot Işık|Parke|PVC Doğrama|Isı Yalıtımı|Bahçe - Müstakil|Isıcam|Ses Yalıtımı|Doğu Cepheli|Batı Cepheli|Güney Cepheli|Engelliye Uygun|Çocuk Parkı|Açık Otopark|Bahçe|Şehir Manzaralı|Yeşil Alan Manzaralı|Otoban|Caddeye Yakın|Semt Pazarına Yakın|Anayol|Hastaneye Yakın|Okula Yakın|Camiye Yakın|Denize Yakın,36.0,26.0,16.847 - Çok yoğun,%39 Üniversite ve Üstü,43,%44 Evli,B,,
,110 m²,Konak,,Genel Fiyat,Satılık,21 Ve Üzeri,Daire,Kat İrtifakı,Konut,konak,Yok,https://www.emlakjet.com/ilan/guzelyali-da-kose-konum-karanlik-odasi-olmayan-bakimli-31-18986551,1,izmir_part2_10_20_pages5.csv,18986551.0,Kombi Doğalgaz,Güzelyalı Da Köşe Konum Karanlık Odası Olmayan Bakımlı 3+1,Boş,4.0,4.500.000 TL,10 Şubat 2026,3+1,Hayır,4.Kat,OK,İzmir - Konak - Güzelyalı Mahallesi,Krediye Uygun,120 m²,İzmir,Konak,Güzelyalı Mahallesi,167.0,167.0,167.0,"{""Ulaşım"":[{""name"":""Güzelyalı Saray Taksi Durağı"",""distance_m"":178},{""name"":""Otobüs Durağı"",""distance_m"":276},{""name"":""Güzelyalı Park Taksi Durağı"",""distance_m"":276},{""name"":""Özel Beyaz Balon Anaokulu"",""distance_m"":191},{""name"":""Özel Çizgi Film Çocuk Evi"",""distance_m"":207},{""name"":""Şehit Ömer Halisdemir Kız Anadolu İmam Hatip Lisesi"",""distance_m"":231},{""name"":""Barış Gross Market Güzelyalı Şubesi"",""distance_m"":167},{""name"":""Şok - Güzelyalı Park Şubesi"",""distance_m"":173}],""Eğitim Kurumları"":[{""name"":""Güzelyalı Saray Taksi Durağı"",""distance_m"":178},{""name"":""Otobüs Durağı"",""distance_m"":276},{""name"":""Güzelyalı Park Taksi Durağı"",""distance_m"":276},{""name"":""Özel Beyaz Balon Anaokulu"",""distance_m"":191},{""name"":""Özel Çizgi Film Çocuk Evi"",""distance_m"":207},{""name"":""Şehit Ömer Halisdemir Kız Anadolu İmam Hatip Lisesi"",""distance_m"":231},{""name"":""Barış Gross Market Güzelyalı Şubesi"",""distance_m"":167},{""name"":""Şok - Güzelyalı Park Şubesi"",""distance_m"":173}],""Marketler"":[{""name"":""Güzelyalı Saray Taksi Durağı"",""distance_m"":178},{""name"":""Otobüs Durağı"",""distance_m"":276},{""name"":""Güzelyalı Park Taksi Durağı"",""distance_m"":276},{""name"":""Özel Beyaz Balon Anaokulu"",""distance_m"":191},{""name"":""Özel Çizgi Film Çocuk Evi"",""distance_m"":207},{""name"":""Şehit Ömer Halisdemir Kız Anadolu İmam Hatip Lisesi"",""distance_m"":231},{""name"":""Barış Gross Market Güzelyalı Şubesi"",""distance_m"":167},{""name"":""Şok - Güzelyalı Park Şubesi"",""distance_m"":173}]}",,,26.0,16.847 - Çok yoğun,%39 Üniversite ve Üstü,43,%44 Evli,B,,
,65 m²,Konak,,Genel Fiyat,Satılık,3,Daire,Kat İrtifakı,Konut,konak,Yok,https://www.emlakjet.com/ilan/halil-rifat-pasa-mahallesinde-20-bahceli-ferah-daire-18986455,1,izmir_part2_10_20_pages5.csv,18986455.0,Kombi Doğalgaz,Halil Rıfat Paşa Mahallesinde 2+0 Bahçeli Ferah Daire,Boş,6.0,3.900.000 TL,10 Şubat 2026,2+0,Hayır,Kot 2 (-2).Kat,OK,İzmir - Konak - Akın Simav Mahallesi,Krediye Uygun,70 m²,İzmir,Konak,Akın Simav Mahallesi,9.0,9.0,9.0,"{""Ulaşım"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":42},{""name"":""Mektupçu Otobüs Durağı"",""distance_m"":153},{""name"":""Yalı Otobüs Durağı"",""distance_m"":174},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":101},{""name"":""Meliha Ve Doğan Akad İlkokulu A Blok"",""distance_m"":189},{""name"":""Meliha Ve Doğan Akad İlkokulu B Blok"",""distance_m"":191},{""name"":""Seç Market"",""distance_m"":9},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":72}],""Eğitim Kurumları"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":42},{""name"":""Mektupçu Otobüs Durağı"",""distance_m"":153},{""name"":""Yalı Otobüs Durağı"",""distance_m"":174},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":101},{""name"":""Meliha Ve Doğan Akad İlkokulu A Blok"",""distance_m"":189},{""name"":""Meliha Ve Doğan Akad İlkokulu B Blok"",""distance_m"":191},{""name"":""Seç Market"",""distance_m"":9},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":72}],""Marketler"":[{""name"":""Kemal Reis Otobüs Durağı"",""distance_m"":42},{""name"":""Mektupçu Otobüs Durağı"",""distance_m"":153},{""name"":""Yalı Otobüs Durağı"",""distance_m"":174},{""name"":""Şehit Mehmet Gülşen Özel Eğitim Anaokulu"",""distance_m"":101},{""name"":""Meliha Ve Doğan Akad İlkokulu A Blok"",""distance_m"":189},{""name"":""Meliha Ve Doğan Akad İlkokulu B Blok"",""distance_m"":191},{""name"":""Seç Market"",""distance_m"":9},{""name"":""Şok - İzmir Karataş Asansör Şubesi"",""distance_m"":72}]}",Wi-Fi|Çelik Kapı|PVC Doğrama|Kamera Sistemi|Alışveriş Merkezi|Anayol|Metro|Dolmuş|Minibüs,9.0,32.0,3.743 - Az yoğun,%38 Üniversite ve Üstü,43,%43 Evli,B,,
,75 m²,Konak,,Genel Fiyat,Satılık,21 Ve Üzeri,Daire,Kat Mülkiyeti,Konut,konak,Yok,https://www.emlakjet.com/ilan/alsancak-kahramanlar-da-asansorlu-esyali-satilik-daire-18984391,1,izmir_part2_10_20_pages5.csv,18984391.0,Klimalı,Alsancak Kahramanlar'da Asansörlü Eşyalı Satılık Daire,Boş,5.0,3.750.000 TL,10 Şubat 2026,2+1,Hayır,1.Kat,OK,İzmir - Konak - Kahramanlar Mahallesi,Krediye Uygun,80 m²,İzmir,Konak,Kahramanlar Mahallesi,73.0,73.0,73.0,"{""Ulaşım"":[{""name"":""Kahramanlar Fuar Taksi Durağı"",""distance_m"":120},{""name"":""Kahramanlar Dispanser Otobüs Durağı"",""distance_m"":126},{""name"":""Dispanser Otobüs Durağı"",""distance_m"":147},{""name"":""Konak Kahramanlar Mustafa Öğütveren İlkokulu"",""distance_m"":90},{""name"":""Konak Kahramanlar Mustafa Öğütveren Ortaokulu"",""distance_m"":92},{""name"":""Al Farah Mutluluğum Çocuk Ve Aile Merkezi"",""distance_m"":277},{""name"":""Şok"",""distance_m"":73},{""name"":""Şok - İzmir Kahramanlar Şubesi"",""distance_m"":83}],""Eğitim Kurumları"":[{""name"":""Kahramanlar Fuar Taksi Durağı"",""distance_m"":120},{""name"":""Kahramanlar Dispanser Otobüs Durağı"",""distance_m"":126},{""name"":""Dispanser Otobüs Durağı"",""distance_m"":147},{""name"":""Konak Kahramanlar Mustafa Öğütveren İlkokulu"",""distance_m"":90},{""name"":""Konak Kahramanlar Mustafa Öğütveren Ortaokulu"",""distance_m"":92},{""name"":""Al Farah Mutluluğum Çocuk Ve Aile Merkezi"",""distance_m"":277},{""name"":""Şok"",""distance_m"":73},{""name"":""Şok - İzmir Kahramanlar Şubesi"",""distance_m"":83}],""Marketler"":[{""name"":""Kahramanlar Fuar Taksi Durağı"",""distance_m"":120},{""name"":""Kahramanlar Dispanser Otobüs Durağı"",""distance_m"":126},{""name"":""Dispanser Otobüs Durağı"",""distance_m"":147},{""name"":""Konak Kahramanlar Mustafa Öğütveren İlkokulu"",""distance_m"":90},{""name"":""Konak Kahramanlar Mustafa Öğütveren Ortaokulu"",""distance_m"":92},{""name"":""Al Farah Mutluluğum Çocuk Ve Aile Merkezi"",""distance_m"":277},{""name"":""Şok"",""distance_m"":73},{""name"":""Şok - İzmir Kahramanlar Şubesi"",""distance_m"":83}]}",ADSL|Seramik Zemin|Çelik Kapı|Panel Kapı|Parke|Ankastre Mutfak|Hazır Mutfak|PVC Doğrama|Asansör|Alışveriş Merkezi|Camiye Yakın,11.0,21.0,4.072 - Az yoğun,%27 Üniversite ve Üstü,42,%39 Evli,C,,
